tweet_id,datetime,text,user,likes,retweets,sentiment
btc_00001077,2024-01-16 03:30:39,Market manipulation! Bitcoin not organic growth 😡,crypto_skeptic,38,67,negative
btc_00001078,2024-01-16 04:11:58,"Bitcoin = ponzi scheme, wake up people! ⚠️ 💰",whale_watcher,118,16,negative
btc_00001079,2024-01-16 04:45:58,Tether FUD affecting Bitcoin price! Not good 😬,crypto_trader,185,17,negative
btc_00001080,2024-01-16 04:10:42,AMAZING GAINS ON BITCOIN TODAY! UP 11% 🎉,crypto_trader,195,7,positive
btc_00001081,2024-01-16 05:06:53,"Bearish on Bitcoin, downtrend confirmed 🐻",nft_collector,133,60,negative
btc_00001082,2024-01-16 05:23:40,Best performing asset: #Bitcoin 🏆,trading_pro,119,64,positive
btc_00001083,2024-01-16 05:04:11,Bitcoin mining centralization = big problem ⚠️,crypto_trader,199,16,negative
btc_00001084,2024-01-16 06:47:09,BTC holding steady at regulation support level,whale_watcher,31,16,neutral
btc_00001085,2024-01-16 06:05:03,Consolidation phase for Bitcoin continues ⏸️,sats_stacker,11,17,neutral
btc_00001086,2024-01-16 06:47:39,Bitcoin on-chain metrics showing mixed signals 📊 💰,btc_hodler,47,21,neutral
btc_00001087,2024-01-16 06:59:14,"Bitcoin bubble bursting, warned you all 😱 🎯",crypto_skeptic,273,41,negative
btc_00001088,2024-01-16 07:47:56,Analyzing Bitcoin chart patterns today 📈,on_chain_data,31,17,neutral
btc_00001089,2024-01-16 07:11:10,BITCOIN FEAR & GREED AT EXTREME LEVELS! CRASH COMING 😰,crypto_bull,153,24,negative
btc_00001090,2024-01-16 08:54:12,AMAZING GAINS ON BITCOIN TODAY! UP 5% 🎉,diamond_hands,365,69,positive
btc_00001091,2024-01-16 08:57:53,Bitcoin crashing hard! Sell everything! 📉,crypto_bull,93,29,negative
btc_00001092,2024-01-16 08:51:10,Bitcoin > everything else. Change my mind 💪,crypto_bull,180,47,positive
btc_00001093,2024-01-16 09:50:43,Bitcoin trading range: $44133 - $45935,defi_degen,19,21,neutral
btc_00001094,2024-01-16 09:20:26,Bitcoin network upgrade scheduled for Square,whale_watcher,41,8,neutral
btc_00001095,2024-01-16 09:09:01,"Bitcoin scam, government will ban it! ⚠️",btc_miner,118,15,negative
btc_00001096,2024-01-16 09:59:10,Bitcoin overvalued at current prices! Correction needed ⬇️ 🎯,crypto_trader,93,7,negative
btc_00001097,2024-01-16 10:20:20,Bitcoin breaking resistance! Bullish trend incoming 📈,on_chain_data,289,75,positive
btc_00001098,2024-01-16 10:39:46,Tether FUD affecting Bitcoin price! Not good 😬,crypto_news,254,22,negative
btc_00001099,2024-01-16 10:21:06,"Bitcoin scam, government will ban it! ⚠️",diamond_hands,84,36,negative
btc_00001100,2024-01-16 11:14:45,BTC pumping hard! This is just the beginning 🔥,moon_soon,64,71,positive
btc_00001101,2024-01-16 11:42:58,"BITCOIN BUBBLE BURSTING, WARNED YOU ALL 😱",sats_stacker,89,10,negative
btc_00001102,2024-01-16 12:00:06,Bitcoin correlation with stocks remains high 📊,on_chain_data,93,20,neutral
btc_00001103,2024-01-16 12:48:08,Analyzing Bitcoin chart patterns today 📈,bull_run,60,2,neutral
btc_00001104,2024-01-16 12:53:20,Just bought more $BTC! HODL strong 💎🙌 ⚡,alt_hunter,287,116,positive
btc_00001105,2024-01-16 12:07:38,Bitcoin hashrate at ATH! Network security = bullish 🔒,btc_miner,507,114,positive
btc_00001106,2024-01-16 13:01:19,Sold all my BTC before the crash! Dodged bullet 😅 💯,technical_ta,158,14,negative
btc_00001107,2024-01-16 13:58:56,"BTC dump incoming, get out while you can! 🔻",hodl_gang,88,41,negative
btc_00001108,2024-01-16 13:39:17,BTC pumping hard! This is just the beginning 🔥,hodl_gang,430,103,positive
btc_00001109,2024-01-16 14:26:01,"Bitcoin scam, government will ban it! ⚠️ 💰",fundamental,68,20,negative
btc_00001110,2024-01-16 15:06:00,Bitcoin crashing hard! Sell everything! 📉 💯,bitcoin_og,412,59,negative
btc_00001111,2024-01-16 15:35:44,"BTC dump incoming, get out while you can! 🔻 💯",moon_soon,331,165,negative
btc_00001112,2024-01-16 16:15:54,Interesting Bitcoin development: Fidelity,whale_watcher,58,54,neutral
btc_00001113,2024-01-16 16:50:56,DCA into Bitcoin = winning strategy 📊,diamond_hands,1046,291,positive
btc_00001114,2024-01-16 16:34:58,Best performing asset: #Bitcoin 🏆,on_chain_data,657,204,positive
btc_00001115,2024-01-16 16:09:42,Bitcoin overvalued at current prices! Correction needed ⬇️,alt_hunter,279,27,negative
btc_00001116,2024-01-16 17:47:38,"Bitcoin dead, time to move on 💀 💰",fundamental,536,61,negative
btc_00001117,2024-01-16 17:24:06,Regulatory pressure killing Bitcoin! Be careful! ⚖️,bear_market,98,137,negative
btc_00001118,2024-01-16 17:33:06,Market manipulation! Bitcoin not organic growth 😡,bear_market,245,10,negative
btc_00001119,2024-01-16 18:44:07,Bitcoin breaking resistance! Bullish trend incoming 📈,satoshi_fan,447,184,positive
btc_00001120,2024-01-16 18:31:11,Market update: Bitcoin sideways movement continues,fundamental,89,41,neutral
btc_00001121,2024-01-16 18:52:25,Bitcoin crashing hard! Sell everything! 📉,trading_pro,200,103,negative
btc_00001122,2024-01-16 19:39:32,"Bitcoin scam, government will ban it! ⚠️",hodl_gang,142,40,negative
btc_00001123,2024-01-16 19:56:08,Interesting Bitcoin development: regulation,hodl_gang,3838,279,neutral
btc_00001124,2024-01-16 19:19:04,Bitcoin currently trading at $45772 📊,on_chain_data,59,55,neutral
btc_00001125,2024-01-16 19:43:31,Bitcoin stock-to-flow model update: ratio technology upgrade,chart_master,167,56,neutral
btc_00001126,2024-01-16 20:38:51,Bitcoin transaction fees too high! Unusable! 💸,alt_hunter,419,34,negative
btc_00001127,2024-01-16 20:13:25,BTC pumping hard! This is just the beginning 🔥,fundamental,967,256,positive
btc_00001128,2024-01-16 20:50:38,Survey: 57% of investors hold Bitcoin,moon_soon,137,3,neutral
btc_00001129,2024-01-16 21:35:38,Bitcoin mining difficulty adjusted 45% 🚨,btc_hodler,41,24,neutral
btc_00001130,2024-01-16 21:34:36,Survey: 45% of investors hold Bitcoin,trading_pro,39,44,neutral
btc_00001131,2024-01-16 21:30:16,BTC holding steady at regulation support level,fundamental,137,33,neutral
btc_00001132,2024-01-16 21:23:58,Survey: 51% of investors hold Bitcoin,crypto_bull,26,14,neutral
btc_00001133,2024-01-16 22:49:38,Bullish on #Bitcoin! Target: $53k 🚀,satoshi_fan,703,181,positive
btc_00001134,2024-01-16 23:57:18,"Bearish on Bitcoin, downtrend confirmed 🐻 👀",btc_miner,151,72,negative
btc_00001135,2024-01-16 23:26:56,Bitcoin stock-to-flow model update: ratio Fidelity,bear_market,6,12,neutral
btc_00001136,2024-01-17 00:19:16,"Crypto winter is here, Bitcoin going to $29 🥶",crypto_trader,60,7,negative
btc_00001137,2024-01-17 01:58:23,BTC holding steady at technology upgrade support level,moon_soon,72,21,neutral
btc_00001138,2024-01-17 01:38:27,Just bought more $BTC! HODL strong 💎🙌,nft_collector,82,28,positive
btc_00001139,2024-01-17 01:59:40,Institutions buying Bitcoin = moon time 🌙,bear_market,1008,256,positive
btc_00001140,2024-01-17 01:18:43,Sold all my BTC before the crash! Dodged bullet 😅 🚨,bitcoin_og,211,74,negative
btc_00001141,2024-01-17 01:31:53,Just stacked more sats! Bitcoin only 🧡 🎯,bitcoin_maxie,411,60,positive
btc_00001142,2024-01-17 01:38:03,Bitcoin adoption growing massively! Bullish 📊,crypto_bull,101,51,positive
btc_00001143,2024-01-17 02:49:40,Bitcoin correlation with stocks remains high 📊,crypto_trader,18,25,neutral
btc_00001144,2024-01-17 02:45:43,"Bitcoin will hit $65k this year, mark my words! 📈",bitcoin_og,306,68,positive
btc_00001145,2024-01-17 02:25:07,Bitcoin mining difficulty adjusted 45% 🎯,alt_hunter,53,5,neutral
btc_00001146,2024-01-17 03:38:05,New Bitcoin ETF filing submitted by Grayscale 🔥,chart_master,72,27,neutral
btc_00001147,2024-01-17 03:19:28,Bitcoin on-chain metrics showing mixed signals 📊,alt_hunter,36,14,neutral
btc_00001148,2024-01-17 03:36:29,Sold all my BTC before the crash! Dodged bullet 😅,diamond_hands,150,56,negative
btc_00001149,2024-01-17 04:13:26,Just stacked more sats! Bitcoin only 🧡,bitcoin_maxie,211,11,positive
btc_00001150,2024-01-17 04:34:56,Bullish on #Bitcoin! Target: $58k 🚀,moon_soon,5700,572,positive
btc_00001151,2024-01-17 04:27:11,"Bitcoin volume increasing, watching closely 👀 ⚡",bitcoin_og,35,4,neutral
btc_00001152,2024-01-17 05:46:14,Interesting Bitcoin development: MicroStrategy,nft_collector,49,26,neutral
btc_00001153,2024-01-17 06:24:31,Bitcoin > everything else. Change my mind 💪 🚨,bitcoin_maxie,253,83,positive
btc_00001154,2024-01-17 07:14:13,Bitcoin trading range: $44166 - $45969,crypto_analyst,69,23,neutral
btc_00001155,2024-01-17 07:03:39,Tether FUD affecting Bitcoin price! Not good 😬,hodl_gang,151,41,negative
btc_00001156,2024-01-17 07:01:34,Bitcoin stock-to-flow model update: ratio Blackrock ⚡,whale_watcher,63,14,neutral
btc_00001157,2024-01-17 07:41:18,Institutions buying Bitcoin = moon time 🌙,crypto_analyst,182,100,positive
btc_00001158,2024-01-17 08:35:58,Bitcoin > everything else. Change my mind 💪,satoshi_fan,394,115,positive
btc_00001159,2024-01-17 08:07:53,Best performing asset: #Bitcoin 🏆,hodl_gang,134,84,positive
btc_00001160,2024-01-17 08:40:38,"Bitcoin scam, government will ban it! ⚠️",defi_degen,47,15,negative
btc_00001161,2024-01-17 09:21:51,Bitcoin currently trading at $46363 📊,sats_stacker,87,12,neutral
btc_00001162,2024-01-17 09:11:46,Bullish on #Bitcoin! Target: $64k 🚀,diamond_hands,376,130,positive
btc_00001163,2024-01-17 10:31:53,Regulatory pressure killing Bitcoin! Be careful! ⚖️,trading_pro,79,13,negative
btc_00001164,2024-01-17 11:36:03,Institutions buying Bitcoin = moon time 🌙,satoshi_fan,66,56,positive
btc_00001165,2024-01-17 12:40:53,Bitcoin mining centralization = big problem ⚠️,bull_run,146,35,negative
btc_00001166,2024-01-17 12:08:43,Bitcoin hash ribbons indicating Blackrock signal,crypto_analyst,11,28,neutral
btc_00001167,2024-01-17 12:08:54,"Crypto winter is here, Bitcoin going to $26 🥶",hodl_gang,47,4,negative
btc_00001168,2024-01-17 13:33:20,Amazing gains on Bitcoin today! Up 13% 🎉,trading_pro,92,63,positive
btc_00001169,2024-01-17 13:13:25,Bitcoin > everything else. Change my mind 💪 👀,bitcoin_maxie,57,31,positive
btc_00001170,2024-01-17 13:38:25,Bitcoin hash ribbons indicating institutional buying signal 🚨,hodl_gang,19,7,neutral
btc_00001171,2024-01-17 13:48:53,Bullish on #Bitcoin! Target: $62k 🚀,btc_miner,326,83,positive
btc_00001172,2024-01-17 14:15:37,Study shows: Bitcoin volatility decreasing over time,nft_collector,219,28,neutral
btc_00001173,2024-01-17 15:02:42,"Bearish on Bitcoin, downtrend confirmed 🐻 🚨",crypto_trader,336,68,negative
btc_00001174,2024-01-17 15:41:24,Consolidation phase for Bitcoin continues ⏸️ 🔥,btc_miner,62,39,neutral
btc_00001175,2024-01-17 16:26:04,Consolidation phase for Bitcoin continues ⏸️,btc_hodler,65,15,neutral
btc_00001176,2024-01-17 17:02:12,Lost 15% on Bitcoin this week... brutal 💔,bull_run,6816,792,negative
btc_00001177,2024-01-17 18:54:32,Bitcoin fear & greed at extreme levels! Crash coming 😰 💯,sats_stacker,476,99,negative
btc_00001178,2024-01-17 19:59:01,Best decision ever: buying Bitcoin! 🙌,hodl_gang,669,142,positive
btc_00001179,2024-01-17 19:38:40,Bitcoin stock-to-flow model update: ratio Fidelity,technical_ta,231,61,neutral
btc_00001180,2024-01-17 19:20:48,Tether FUD affecting Bitcoin price! Not good 😬,satoshi_fan,336,136,negative
btc_00001181,2024-01-17 20:17:56,"Bitcoin dead, time to move on 💀",diamond_hands,614,51,negative
btc_00001182,2024-01-17 21:52:17,Market manipulation! Bitcoin not organic growth 😡,on_chain_data,205,40,negative
btc_00001183,2024-01-17 22:30:28,Sold all my BTC before the crash! Dodged bullet 😅,bear_market,596,26,negative
btc_00001184,2024-01-17 23:14:45,Consolidation phase for Bitcoin continues ⏸️,crypto_bull,494,126,neutral
btc_00001185,2024-01-17 23:01:11,Bitcoin currently trading at $46401 📊 👀,trading_pro,36,19,neutral
btc_00001186,2024-01-17 23:55:14,BITCOIN HASHRATE AT ATH! NETWORK SECURITY = BULLISH 🔒 🔥,bitcoin_maxie,176,25,positive
btc_00001187,2024-01-18 00:44:31,BTC technical analysis shows strong uptrend ↗️ 👀,technical_ta,239,44,positive
btc_00001188,2024-01-18 00:39:30,Bitcoin network upgrade scheduled for MicroStrategy 👀,technical_ta,35,24,neutral
btc_00001189,2024-01-18 00:47:24,Study shows: Bitcoin volatility decreasing over time 🎯,chart_master,1040,154,neutral
btc_00001190,2024-01-18 00:16:53,MARKET UPDATE: BITCOIN SIDEWAYS MOVEMENT CONTINUES 🚨,technical_ta,28,16,neutral
btc_00001191,2024-01-18 00:27:06,WHALES DUMPING BTC! RETAIL GETTING REKT 🐋,technical_ta,35,5,negative
btc_00001192,2024-01-18 00:49:02,Bullish on #Bitcoin! Target: $54k 🚀 🚨,btc_hodler,150,28,positive
btc_00001193,2024-01-18 01:34:37,"Bitcoin dead, time to move on 💀",crypto_bull,89,11,negative
btc_00001194,2024-01-18 01:21:51,"Bitcoin = ponzi scheme, wake up people! ⚠️",hodl_gang,25,6,negative
btc_00001195,2024-01-18 01:41:28,Bitcoin crashing hard! Sell everything! 📉,moon_soon,168,10,negative
btc_00001196,2024-01-18 01:24:31,"Bitcoin bubble bursting, warned you all 😱",crypto_trader,42,58,negative
btc_00001197,2024-01-18 01:07:36,"Crypto winter is here, Bitcoin going to $23 🥶",moon_soon,182,60,negative
btc_00001198,2024-01-18 01:09:52,"Bitcoin volume increasing, watching closely 👀 👀",whale_watcher,38,7,neutral
btc_00001199,2024-01-18 02:37:17,Amazing gains on Bitcoin today! Up 5% 🎉 🚨,on_chain_data,42,34,positive
btc_00001200,2024-01-18 02:51:53,Amazing gains on Bitcoin today! Up 14% 🎉,nft_collector,41,56,positive
btc_00001201,2024-01-18 02:06:14,Bitcoin hashrate at ATH! Network security = bullish 🔒,crypto_trader,135,111,positive
btc_00001202,2024-01-18 03:43:08,"Bitcoin volume increasing, watching closely 👀",chart_master,42,22,neutral
btc_00001203,2024-01-18 03:42:07,"Bearish on Bitcoin, downtrend confirmed 🐻",bitcoin_og,133,5,negative
btc_00001204,2024-01-18 03:56:26,Bitcoin stock-to-flow model update: ratio Grayscale,chart_master,100,11,neutral
btc_00001205,2024-01-18 03:24:03,Survey: 53% of investors hold Bitcoin,crypto_bull,59,18,neutral
btc_00001206,2024-01-18 03:35:05,Bitcoin hash ribbons indicating Binance signal,hodl_gang,49,16,neutral
btc_00001207,2024-01-18 04:46:48,BTC holding steady at institutional buying support level 🚨,alt_hunter,25,1,neutral
btc_00001208,2024-01-18 04:17:34,Whales dumping BTC! Retail getting rekt 🐋,chart_master,99,31,negative
btc_00001209,2024-01-18 05:09:45,Lost 6% on Bitcoin this week... brutal 💔 ⚡,crypto_bull,216,41,negative
btc_00001210,2024-01-18 05:21:00,"Bitcoin bubble bursting, warned you all 😱 💰",diamond_hands,310,25,negative
btc_00001211,2024-01-18 05:29:15,BULLISH ON #BITCOIN! TARGET: $51K 🚀,hodl_gang,180,85,positive
btc_00001212,2024-01-18 05:00:01,Bitcoin transaction fees too high! Unusable! 💸,hodl_gang,51,13,negative
btc_00001213,2024-01-18 06:29:47,Tether FUD affecting Bitcoin price! Not good 😬,hodl_gang,146,21,negative
btc_00001214,2024-01-18 06:46:21,DCA into Bitcoin = winning strategy 📊,crypto_news,219,16,positive
btc_00001215,2024-01-18 07:52:53,Market update: Bitcoin sideways movement continues,hodl_gang,21,1,neutral
btc_00001216,2024-01-18 08:56:05,BTC HODLERS BEING REWARDED! DIAMOND HANDS WIN 💎 🎯,bitcoin_og,97,69,positive
btc_00001217,2024-01-18 08:51:19,Bitcoin transaction fees too high! Unusable! 💸,crypto_trader,137,39,negative
btc_00001218,2024-01-18 08:15:17,Whales dumping BTC! Retail getting rekt 🐋,btc_miner,27,9,negative
btc_00001219,2024-01-18 09:17:55,"Bitcoin will hit $61k this year, mark my words! 📈",crypto_analyst,247,51,positive
btc_00001220,2024-01-18 09:58:05,BITCOIN ON-CHAIN METRICS SHOWING MIXED SIGNALS 📊 💯,technical_ta,369,364,neutral
btc_00001221,2024-01-18 09:00:09,Bitcoin correlation with stocks remains high 📊,crypto_analyst,68,14,neutral
btc_00001222,2024-01-18 09:08:29,Just bought more $BTC! HODL strong 💎🙌,whale_watcher,58,93,positive
btc_00001223,2024-01-18 10:10:39,Bullish on #Bitcoin! Target: $59k 🚀,sats_stacker,2730,702,positive
btc_00001224,2024-01-18 10:04:40,DCA into Bitcoin = winning strategy 📊,moon_soon,193,32,positive
btc_00001225,2024-01-18 10:11:14,Institutions buying Bitcoin = moon time 🌙 💰,btc_hodler,5415,896,positive
btc_00001226,2024-01-18 10:05:46,Market manipulation! Bitcoin not organic growth 😡 💯,fundamental,92,42,negative
btc_00001227,2024-01-18 11:41:57,Amazing gains on Bitcoin today! Up 12% 🎉,chart_master,199,20,positive
btc_00001228,2024-01-18 11:46:58,New Bitcoin ETF filing submitted by Blackrock,on_chain_data,59,10,neutral
btc_00001229,2024-01-18 11:26:14,Bitcoin adoption growing massively! Bullish 📊 👀,bear_market,433,61,positive
btc_00001230,2024-01-18 12:13:46,BITCOIN CURRENTLY TRADING AT $46985 📊,crypto_news,56,17,neutral
btc_00001231,2024-01-18 12:10:20,Bitcoin correlation with stocks remains high 📊,on_chain_data,23,20,neutral
btc_00001232,2024-01-18 12:51:24,Amazing gains on Bitcoin today! Up 10% 🎉 🚨,satoshi_fan,39,108,positive
btc_00001233,2024-01-18 13:54:54,LOST SO MUCH ON BITCOIN... NEVER AGAIN 😭,chart_master,280,62,negative
btc_00001234,2024-01-18 13:23:00,Study shows: Bitcoin volatility decreasing over time,btc_hodler,85,6,neutral
btc_00001235,2024-01-18 13:08:15,Analyzing Bitcoin chart patterns today 📈,bitcoin_og,98,20,neutral
btc_00001236,2024-01-18 13:09:05,Whales dumping BTC! Retail getting rekt 🐋,bitcoin_og,215,46,negative
btc_00001237,2024-01-18 14:25:42,Bitcoin transaction fees too high! Unusable! 💸,technical_ta,439,76,negative
btc_00001238,2024-01-18 14:05:33,Sold all my BTC before the crash! Dodged bullet 😅 🔥,crypto_trader,184,154,negative
btc_00001239,2024-01-18 14:32:55,Consolidation phase for Bitcoin continues ⏸️,alt_hunter,82,26,neutral
btc_00001240,2024-01-18 14:16:55,"Bitcoin bubble bursting, warned you all 😱",on_chain_data,371,111,negative
btc_00001241,2024-01-18 14:23:19,"Bearish on Bitcoin, downtrend confirmed 🐻",diamond_hands,82,44,negative
btc_00001242,2024-01-18 15:27:00,Bitcoin looking strong at $59 resistance broken! 🚨,whale_watcher,160,187,positive
btc_00001243,2024-01-18 15:03:44,Bitcoin correlation with stocks remains high 📊,diamond_hands,146,7,neutral
btc_00001244,2024-01-18 15:02:00,Just stacked more sats! Bitcoin only 🧡,diamond_hands,581,34,positive
btc_00001245,2024-01-18 15:29:48,Best performing asset: #Bitcoin 🏆,bear_market,975,307,positive
